sample_size,parameter,estimate
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,beta_0,-5.07635498046875
10000,beta_0,-4.987996578216553
10000,beta_0,-5.088987827301025
10000,beta_0,-5.038422107696533
10000,beta_0,-5.019711017608643
10000,beta_0,-4.99505090713501
10000,beta_0,-5.096120834350586
10000,beta_0,-5.180838108062744
10000,beta_0,-5.074641704559326
10000,beta_0,-5.077048301696777
10000,beta_0,-5.070690155029297
10000,beta_0,-5.067159175872803
10000,beta_0,-4.968104362487793
10000,beta_0,-4.894277095794678
10000,beta_0,-4.987069129943848
10000,beta_0,-4.900468826293945
10000,beta_0,-4.996883869171143
10000,beta_0,-4.970507621765137
10000,beta_0,-4.961235523223877
10000,beta_0,-5.095351219177246
10000,beta_0,-4.999900817871094
10000,beta_0,-5.038835525512695
10000,beta_0,-5.048532009124756
10000,beta_0,-4.96924352645874
10000,beta_0,-5.025720119476318
10000,beta_0,-4.963439464569092
10000,beta_0,-4.955665111541748
10000,beta_0,-4.897639274597168
10000,beta_0,-4.910292148590088
10000,beta_0,-5.007203578948975
10000,beta_0,-4.958192348480225
10000,beta_0,-4.958839416503906
10000,beta_0,-4.927593231201172
10000,beta_0,-5.056811809539795
10000,beta_0,-5.141582012176514
10000,beta_0,-4.924264430999756
10000,beta_0,-5.036794662475586
10000,beta_0,-4.903804302215576
10000,beta_0,-5.224727153778076
10000,beta_0,-4.939051628112793
10000,beta_0,-4.990434169769287
10000,beta_0,-4.973902225494385
10000,beta_0,-5.059830188751221
10000,beta_0,-5.025972843170166
10000,beta_0,-4.969432830810547
10000,beta_0,-4.999938011169434
10000,beta_0,-5.001436710357666
10000,beta_0,-4.957129955291748
10000,beta_0,-4.912130832672119
10000,beta_0,-4.880711555480957
10000,beta_0,-4.99225378036499
10000,beta_0,-5.109935760498047
10000,beta_0,-5.014305114746094
10000,beta_0,-5.00037956237793
10000,beta_0,-5.189895153045654
10000,beta_0,-4.967350006103516
10000,beta_0,-5.015708923339844
10000,beta_0,-4.9423675537109375
10000,beta_0,-5.134690284729004
10000,beta_0,-4.977598667144775
10000,beta_0,-5.002556800842285
10000,beta_0,-5.039980411529541
10000,beta_0,-4.989928722381592
10000,beta_0,-5.047847747802734
10000,beta_0,-5.000293254852295
10000,beta_0,-5.063135147094727
10000,beta_0,-4.929983615875244
10000,beta_0,-4.982492446899414
10000,beta_0,-5.055429458618164
10000,beta_0,-4.93705415725708
10000,beta_0,-4.992132186889648
10000,beta_0,-5.022520542144775
10000,beta_0,-5.05837869644165
10000,beta_0,-4.990851879119873
10000,beta_0,-4.987669467926025
10000,beta_0,-4.907538414001465
10000,beta_0,-5.050891876220703
10000,beta_0,-5.024159908294678
10000,beta_0,-4.92271089553833
10000,beta_0,-5.049988269805908
10000,beta_0,-4.956737041473389
10000,beta_0,-4.915604114532471
10000,beta_0,-5.018991470336914
10000,beta_0,-5.117771148681641
10000,beta_0,-5.008876323699951
10000,beta_0,-5.015303134918213
10000,beta_0,-5.061898708343506
10000,beta_0,-5.0759100914001465
10000,beta_0,-4.916912078857422
10000,beta_0,-4.958380699157715
10000,beta_0,-5.085581302642822
10000,beta_0,-5.006593704223633
10000,beta_0,-4.833744049072266
10000,beta_0,-4.9618730545043945
10000,beta_0,-4.9381208419799805
10000,beta_0,-4.989020824432373
10000,beta_0,-5.007535457611084
10000,beta_0,-4.987353801727295
10000,beta_0,-5.040278434753418
10000,beta_0,-5.136247158050537
10000,beta_0,-4.979119777679443
10000,beta_0,-5.022279739379883
10000,beta_0,-5.0463547706604
10000,beta_0,-4.977426528930664
